,0
452,"tensor(98.9163, dtype=torch.float64)"
453,"tensor(267.3189, dtype=torch.float64)"
454,"tensor(79.2543, dtype=torch.float64)"
455,"tensor(46.3017, dtype=torch.float64)"
456,"tensor(5.1875, dtype=torch.float64)"
457,"tensor(85.1149, dtype=torch.float64)"
458,"tensor(120.0801, dtype=torch.float64)"
459,"tensor(129.1490, dtype=torch.float64)"
460,"tensor(628.1680, dtype=torch.float64)"
461,"tensor(9.1890, dtype=torch.float64)"
462,"tensor(143.5748, dtype=torch.float64)"
463,"tensor(90.3525, dtype=torch.float64)"
464,"tensor(289.3727, dtype=torch.float64)"
465,"tensor(116.2422, dtype=torch.float64)"
466,"tensor(130.6345, dtype=torch.float64)"
467,"tensor(164.7768, dtype=torch.float64)"
468,"tensor(13.0048, dtype=torch.float64)"
469,"tensor(13.2572, dtype=torch.float64)"
470,"tensor(135.7621, dtype=torch.float64)"
471,"tensor(419.3533, dtype=torch.float64)"
472,"tensor(181.8247, dtype=torch.float64)"
473,"tensor(116.9997, dtype=torch.float64)"
474,"tensor(49.6815, dtype=torch.float64)"
475,"tensor(27.8695, dtype=torch.float64)"
476,"tensor(178.1469, dtype=torch.float64)"
477,"tensor(103.5062, dtype=torch.float64)"
478,"tensor(67.7875, dtype=torch.float64)"
479,"tensor(14.9621, dtype=torch.float64)"
480,"tensor(210.1676, dtype=torch.float64)"
481,"tensor(31.3749, dtype=torch.float64)"
482,"tensor(105.5367, dtype=torch.float64)"
483,"tensor(122.2820, dtype=torch.float64)"
484,"tensor(79.3053, dtype=torch.float64)"
485,"tensor(93.3255, dtype=torch.float64)"
486,"tensor(444.7051, dtype=torch.float64)"
487,"tensor(176.9216, dtype=torch.float64)"
488,"tensor(201.0435, dtype=torch.float64)"
489,"tensor(128.9784, dtype=torch.float64)"
490,"tensor(139.6940, dtype=torch.float64)"
491,"tensor(19.5680, dtype=torch.float64)"
492,"tensor(55.1587, dtype=torch.float64)"
493,"tensor(44.5268, dtype=torch.float64)"
494,"tensor(101.7711, dtype=torch.float64)"
495,"tensor(10.4683, dtype=torch.float64)"
496,"tensor(51.9474, dtype=torch.float64)"
497,"tensor(133.6454, dtype=torch.float64)"
498,"tensor(585.4194, dtype=torch.float64)"
499,"tensor(13.0241, dtype=torch.float64)"
500,"tensor(115.5622, dtype=torch.float64)"
501,"tensor(80.4814, dtype=torch.float64)"
502,"tensor(39.2669, dtype=torch.float64)"
503,"tensor(114.8165, dtype=torch.float64)"
504,"tensor(84.4422, dtype=torch.float64)"
505,"tensor(11.1925, dtype=torch.float64)"
506,"tensor(48.8336, dtype=torch.float64)"
507,"tensor(107.5198, dtype=torch.float64)"
508,"tensor(23.4451, dtype=torch.float64)"
509,"tensor(76.0085, dtype=torch.float64)"
510,"tensor(81.6811, dtype=torch.float64)"
511,"tensor(29.3254, dtype=torch.float64)"
512,"tensor(35.4607, dtype=torch.float64)"
513,"tensor(102.2291, dtype=torch.float64)"
514,"tensor(174.1981, dtype=torch.float64)"
515,"tensor(350.1153, dtype=torch.float64)"
516,"tensor(49.3264, dtype=torch.float64)"
517,"tensor(160.6986, dtype=torch.float64)"
518,"tensor(34.1259, dtype=torch.float64)"
519,"tensor(90.9091, dtype=torch.float64)"
520,"tensor(43.9978, dtype=torch.float64)"
521,"tensor(57.3228, dtype=torch.float64)"
522,"tensor(117.6129, dtype=torch.float64)"
523,"tensor(90.2385, dtype=torch.float64)"
524,"tensor(225.1328, dtype=torch.float64)"
525,"tensor(57.2413, dtype=torch.float64)"
526,"tensor(137.3291, dtype=torch.float64)"
527,"tensor(114.3111, dtype=torch.float64)"
528,"tensor(58.5430, dtype=torch.float64)"
529,"tensor(73.7948, dtype=torch.float64)"
530,"tensor(96.6547, dtype=torch.float64)"
531,"tensor(673.9978, dtype=torch.float64)"
532,"tensor(514.7657, dtype=torch.float64)"
533,"tensor(346.5547, dtype=torch.float64)"
534,"tensor(87.9647, dtype=torch.float64)"
535,"tensor(673.9979, dtype=torch.float64)"
536,"tensor(61.2534, dtype=torch.float64)"
537,"tensor(166.1859, dtype=torch.float64)"
538,"tensor(9.1401, dtype=torch.float64)"
539,"tensor(157.8657, dtype=torch.float64)"
540,"tensor(140.7264, dtype=torch.float64)"
541,"tensor(82.7615, dtype=torch.float64)"
542,"tensor(123.0198, dtype=torch.float64)"
543,"tensor(5.6425, dtype=torch.float64)"
544,"tensor(83.4078, dtype=torch.float64)"
545,"tensor(5.7521, dtype=torch.float64)"
546,"tensor(313.7353, dtype=torch.float64)"
547,"tensor(107.9679, dtype=torch.float64)"
548,"tensor(92.3314, dtype=torch.float64)"
549,"tensor(12.0508, dtype=torch.float64)"
550,"tensor(89.8411, dtype=torch.float64)"
551,"tensor(139.2101, dtype=torch.float64)"
552,"tensor(122.7864, dtype=torch.float64)"
553,"tensor(127.6249, dtype=torch.float64)"
554,"tensor(86.0111, dtype=torch.float64)"
555,"tensor(203.8787, dtype=torch.float64)"
556,"tensor(99.3421, dtype=torch.float64)"
557,"tensor(146.2539, dtype=torch.float64)"
558,"tensor(293.2694, dtype=torch.float64)"
559,"tensor(9.9210, dtype=torch.float64)"
560,"tensor(10.0058, dtype=torch.float64)"
561,"tensor(182.4957, dtype=torch.float64)"
562,"tensor(36.9415, dtype=torch.float64)"
563,"tensor(97.1899, dtype=torch.float64)"
564,"tensor(17.9839, dtype=torch.float64)"
565,"tensor(111.1952, dtype=torch.float64)"
566,"tensor(103.7252, dtype=torch.float64)"
567,"tensor(172.5014, dtype=torch.float64)"
568,"tensor(335.7608, dtype=torch.float64)"
569,"tensor(63.9036, dtype=torch.float64)"
570,"tensor(48.8700, dtype=torch.float64)"
571,"tensor(5.8588, dtype=torch.float64)"
572,"tensor(119.3548, dtype=torch.float64)"
573,"tensor(7.0114, dtype=torch.float64)"
574,"tensor(723.0969, dtype=torch.float64)"
575,"tensor(157.2437, dtype=torch.float64)"
576,"tensor(99.3424, dtype=torch.float64)"
577,"tensor(38.4120, dtype=torch.float64)"
578,"tensor(330.1603, dtype=torch.float64)"
579,"tensor(22.7378, dtype=torch.float64)"
580,"tensor(50.0244, dtype=torch.float64)"
581,"tensor(39.0354, dtype=torch.float64)"
