,0
0,76.21716044372818
1,69.06204054514946
2,96.59155617496656
3,127.65960324669555
4,95.25631866715236
5,88.1120700288068
6,114.6728201820423
7,72.15830922270032
8,111.76900271694493
9,79.08114650356383
10,116.98489710500833
11,102.68344358776821
12,118.55153413325623
13,109.6365054493889
14,79.07289564592274
15,91.47435895611041
16,79.0917546659603
17,96.5758641577003
18,86.80617284520828
19,104.20068696098387
20,118.26690058180338
21,121.59696346071819
22,72.61282422059368
23,73.27669939625771
24,115.89705863190082
25,124.72730499906143
26,73.585765370094
27,97.98522280911143
28,91.8941172206669
29,71.91029151296634
30,83.89673301589072
31,97.15700434053427
32,76.02773928599417
33,127.90314102817037
34,140.4946240455136
35,107.29567021490774
36,68.03517350488939
37,119.06321837771567
38,70.9624740517795
39,73.03823820040729
40,81.2143265234557
41,90.08999211630831
42,110.07181282681816
43,77.11627682432804
44,120.13600699739644
45,69.84941264242075
46,69.72935732058143
47,99.48573115952166
48,91.09997309262809
49,72.16557793195442
50,69.1043274794848
51,105.13528582455956
52,83.84692613846735
53,110.37203516147562
54,116.41073827733626
55,79.00216329224816
56,73.12754072805315
57,92.50622958748512
58,94.62587509267455
59,99.98117191614332
60,95.83946482342769
61,102.93996431638868
62,74.92474470275539
63,82.44229634865641
64,85.48968039967342
65,76.04484722341877
66,70.07218220260827
67,105.16575969277528
68,102.34982732414761
69,103.03722166461061
70,121.07729919790057
71,66.88737621634627
72,68.87749567441996
73,86.8691850597929
74,88.06606884549403
75,67.50595361927218
76,111.82888424094187
77,77.86840392105411
78,106.82801809582423
79,117.35457472695825
80,68.35786635141781
81,71.00329489563954
82,72.74633105943292
83,75.68822508051198
84,75.71252682285801
85,72.4870255335432
86,89.56766945861064
87,75.49424185667411
88,111.96240884977979
89,87.65935748849691
90,116.50978587287047
91,71.80403110549985
92,126.90971106425698
93,82.45218467204019
94,72.42610372762535
95,88.88280161714998
96,98.30576645040252
97,69.16084268492898
98,73.66575067499461
99,122.4641954731747
100,72.86263361490428
101,96.22138612062054
102,76.79215952580961
103,87.0049675080165
104,95.31372150428845
105,127.9064852215403
106,66.63523729765052
107,117.00149931600119
108,70.66296507361658
109,113.2634520780867
110,124.73491966007481
111,108.28389726793756
112,111.6614224149627
113,89.5538589961567
114,79.42669209708625
115,117.30706678854004
116,108.66387824495948
117,122.48089892559591
118,71.35930633762642
119,73.07793298181622
120,119.75394577533447
121,94.82216383230045
122,79.16650902466642
123,118.54953000578155
124,104.45125931987691
125,108.69986360426937
126,69.78257283290961
127,87.80123042597259
128,122.05939323601496
129,76.64476334953451
130,75.27553165351456
131,110.63148891549163
132,123.11113267949331
133,72.69295704683896
134,116.55006112772706
135,108.15527225558779
136,84.58738914147281
137,100.40873531883207
138,116.19233969553818
139,67.60428911947403
140,73.01125121741822
141,108.18015673210638
142,86.14259366953442
143,117.1087961465865
144,73.9838789821603
145,76.2574561615832
146,110.71963772661202
147,82.32728052279728
148,72.12199704308165
149,72.61338366807716
150,84.12333071984631
151,67.91704595960803
152,80.29948917426728
153,128.82702204635746
154,99.48401247548327
155,80.9837511809808
156,108.29902590345569
157,108.53420438463797
158,129.82072194868894
159,117.89648000666512
160,71.12894359705159
161,84.34252939955908
162,115.16454257862866
163,67.45776090695657
164,126.4941425562205
165,106.46088372377
166,74.14522977424917
167,82.16619366859943
168,115.40693611517315
169,81.88175588811708
170,88.14086382867515
171,81.19134726022168
172,95.32899119193425
173,113.67541191520775
174,84.90622502975346
175,85.0270489192817
176,79.83428523933877
177,109.91523124890028
178,78.4130857331825
179,126.70884214240992
180,83.24446087013175
181,85.85479282280579
182,122.90593421224335
183,102.48458293564848
184,73.33217850513438
185,71.10602913335588
186,116.15932763115215
187,78.50627792491949
188,112.60598377171459
189,83.6296496241943
190,116.52133903115754
191,115.4349133810848
192,93.42046972805619
193,124.30396531898366
194,94.72653263330615
195,69.99995636869816
196,89.45083009415
197,76.67066672156786
198,114.82830055825269
199,120.05783013380466
200,120.4575016977547
201,72.58077854229829
202,115.96798970599885
203,71.70489094035453
204,127.17663566229211
205,126.95330469259173
206,86.72752959556546
207,77.70824960722221
208,74.75484951770444
209,88.31298929964404
210,109.37975577394397
211,72.33718558087914
212,127.35985523330527
213,77.75712076396142
214,113.12971510571641
215,124.93363968841692
216,72.98588818869403
217,68.83719624304067
218,118.64822582411342
219,120.4336881714957
220,101.61781372876655
221,82.32830255321198
222,90.15207119689785
223,73.82455593189367
224,71.08487139704724
225,90.39353231676544
226,70.69502540660918
227,78.4697200922139
228,69.6550049672218
229,72.2734591008344
230,76.954892493535
231,93.0215544734446
232,69.2082795211764
233,84.75141844590145
234,70.6516343590686
235,69.5681559242932
236,112.03294566598119
237,78.40797572443326
238,116.65065925452475
239,72.68228475672409
240,72.17548777001844
241,128.49173062119536
242,130.0745229188149
243,85.49206191396146
244,71.8020937841683
245,107.43872524977716
246,75.568919292763
247,120.99556687922718
248,117.75349166649505
249,91.0307182692028
250,114.17667805314319
251,119.80840291835261
252,106.28024224941984
253,115.58109872832704
254,70.85894241713044
255,117.9696249650489
256,90.71709224158376
257,72.39158731026794
258,77.1591880500638
259,69.1602450546984
260,118.03703275709344
261,102.26431594197426
262,105.55478660865545
263,134.81896178707927
264,117.82631658143436
265,80.24948696158586
266,83.25997778365405
267,106.06404579546393
268,72.6219475662145
269,71.67041490625918
270,71.08407060594243
271,126.01424670929694
272,72.72277235769654
273,123.35823709948517
274,75.12790030868562
275,105.26690194971333
276,120.63071853115838
277,103.91977716740334
278,119.5410664742401
279,126.59956749365335
280,87.33149712594073
281,73.48141387852864
282,125.27335811634543
283,70.45199292927336
284,117.78963258637853
285,120.89415087860007
286,88.0505198190837
287,77.14590646291114
288,69.56709771823061
289,123.60807537631234
290,108.98192142331084
291,116.86011791802534
292,70.0180940675341
293,120.56640250900199
294,73.12402424864194
295,72.37571979492301
296,69.44686473294072
297,88.90006088382385
298,87.85892405816094
299,68.32141919597102
300,86.72929700581895
301,78.59263115429424
302,106.49716320849069
303,76.8556794575429
304,79.8601517954156
305,85.12836034902787
306,69.46423277256238
307,92.75339736087327
308,69.99919403085298
309,68.83036592157445
310,120.58247543114979
311,81.79850633689821
312,119.40827148582105
313,71.41780332009684
314,76.80778906729734
315,86.47355577726034
316,79.5752779571813
317,129.53066367309341
318,78.39186723832911
319,79.01241799645399
320,88.30254605034247
321,95.91079850104781
322,124.00767871555567
323,69.72636333069691
324,69.64543955079917
325,72.17174690404777
326,113.30548526388696
327,120.80178672505164
328,102.03618707099649
329,94.86221009411996
330,84.91991000069419
331,113.37632393496348
332,93.14024891221419
333,125.08655180885634
334,102.81187619202836
335,114.79806475336161
336,91.78548031485025
337,116.5555992985133
338,82.01328904167093
339,90.26051553753989
340,120.94224877912333
341,93.2295233127891
342,95.01635311135558
343,79.10957204742935
344,78.25537786113037
345,125.65425972508348
346,91.1098807374278
347,107.14237941771097
348,68.63464784901433
349,125.10603567988683
350,78.35509902935587
351,115.77925170982311
352,73.1668032506652
353,74.7068177958727
354,79.834320071941
355,71.5417714769751
356,91.093440961815
357,79.25113335623546
358,107.25354431915407
359,93.7432440783269
360,112.42161563979738
361,87.4040893780375
362,108.84308569034044
363,113.51722182720462
364,103.16887407454527
365,119.02371047701311
366,120.79946041619706
367,90.61208522065016
368,75.75724842233754
369,78.8755366959719
370,114.41254470806209
371,88.80374298022643
372,90.51974684749594
373,69.76109688425458
374,104.47892287886343
375,120.04955181894736
376,76.80072484735541
377,85.35842313232507
378,109.90885637222738
379,73.36751470642612
380,109.41642993426343
381,108.7235244304141
382,124.59031499788854
383,114.19372344856745
384,110.73652620545596
385,72.49718410001688
386,94.3200478284962
387,125.04145819667404
388,75.12962826292708
389,79.20037186474157
390,127.9011926034494
391,68.121354314178
392,68.45377605241346
393,93.86781364861
394,80.43246567166457
395,84.91881601477863
396,73.41849119562212
397,115.71354198783786
